;longitude;latitude;altitude;type_habitat
5799;-0,792219086;0,357373312;0;2
2359;-1,655888554;0,35758252;0;1
332;-1,213668336;0,35935896;0;1
4529;-0,729418308;0,359732887;0;2
4227;0,324781147;0,361192729;0;1
680;-1,887389052;0,361411837;0;1
2196;1,947557203;0,362135084;27;2
4387;1,935539438;0,362492636;10;2
481;-0,874694236;0,362751246;0;2
2736;1,554418159;0,363462615;18;2
1776;1,584941735;0,363578334;9;2
1357;-0,352925221;0,363624064;0;2
5492;-1,339222374;0,363900072;0;1
3193;-1,727918998;0,364999663;0;1
833;-1,515877838;0,365659532;0;1
4070;-0,985135185;0,366084831;0;1
5243;1,252073902;0,366170167;8;2
1880;0,009040793;0,366341059;0;1
2468;1,42863036;0,366899562;29;2
5119;-0,522025675;0,368013554;0;2
3434;1,180906271;0,36871463;9;2
1633;1,166899389;0,370373022;22;2
4109;0,02786846;0,370889524;0;2
4105;0,622560042;0,371301846;30;1
5770;-1,801914952;0,371844115;0;1
4398;0,434430754;0,372417679;0;1
4732;-0,625137849;0,374523384;0;2
576;1,681912665;0,375880182;17;2
3652;-1,201613859;0,376163224;0;1
1532;-1,558727859;0,3762451;0;1
5238;-2,014500366;0,377667105;0;1
2872;-1,700070445;0,377938294;0;1
137;-1,22784308;0,379369791;0;1
3194;0,44067651;0,379633294;0;1
3075;-0,49100371;0,38012903;0;2
990;1,923991109;0,380266823;21;2
2408;-0,351633633;0,381002726;0;2
5693;0,85304355;0,381654946;14;1
1454;-1,438360683;0,382997303;0;1
5811;-0,141532287;0,386369972;0;1
1692;0,485395168;0,388095247;0;1
295;1,634988285;0,390337317;11;2
2494;-0,331793493;0,390567661;0;2
4428;1,249976073;0,391313286;19;2
1405;-1,547910621;0,391455658;0;1
2504;1,798625991;0,391790105;16;2
4091;0,77469815;0,393495734;26;1
4719;0,911079687;0,39362147;21;1
5578;1,441463423;0,394275907;22;2
1096;0,0460054;0,395417819;0;2
432;-1,259940005;0,395430532;0;1
2490;-1,776139186;0,397042982;0;1
4643;-1,855492027;0,397528627;0;1
4983;1,250729614;0,398311474;27;2
3412;0,989984524;0,399862884;30;2
4730;1,152761786;0,399979338;29;2
2239;0,147229383;0,401022542;0;1
5106;-0,19306361;0,401868373;0;2
1909;0,14091998;0,402069324;0;1
5501;-0,957872468;0,402423348;0;2
297;1,430549328;0,403160029;20;2
420;0,205119955;0,404210295;0;1
4501;1,436632363;0,40475604;26;2
4410;-0,554216228;0,40497648;0;2
305;-1,474071356;0,405577357;0;1
4396;-1,102560372;0,40724687;0;1
2077;0,411450854;0,407344548;0;1
4127;-1,21834261;0,407508427;0;1
5989;-1,067222983;0,408448266;0;1
1006;-1,116401463;0,409497789;0;1
5220;1,828371969;0,409833855;11;2
77;0,471789999;0,410176391;0;1
4118;1,275955586;0,410410472;30;2
1156;-1,838880282;0,410814631;0;1
3213;-0,202940706;0,410892974;0;2
3490;0,724284194;0,412027527;30;1
3720;-1,720675426;0,412905211;0;1
746;-0,613573197;0,413016373;0;2
1114;-0,163590867;0,413233334;0;2
904;-0,668402181;0,413951085;0;2
5472;0,343754547;0,415110012;0;1
5036;-0,520874166;0,415518273;0;2
1917;-0,240805336;0,41618216;0;2
2181;1,755438013;0,416631801;14;2
2987;-0,746093461;0,417397007;0;2
1199;-0,399924105;0,417963735;0;2
1155;-1,670005553;0,41846359;0;1
2509;1,759468871;0,418917125;21;2
3937;1,624384117;0,418922982;21;2
354;-1,647874978;0,419385812;0;1
3302;1,691180364;0,419806109;20;2
2842;1,62916858;0,42017581;25;2
4699;1,742038424;0,420293549;27;2
3367;0,993795183;0,420335411;30;1
4862;1,711589134;0,421716875;8;2
2805;-0,329494951;0,422481591;0;2
3269;-0,513311202;0,423078143;0;2
1954;-0,883858694;0,424899823;0;2
2921;-0,13010436;0,425056081;0;2
5055;-1,843036122;0,426305259;0;1
5712;-0,186075691;0,426794987;0;2
4623;1,264142113;0,42748203;18;2
5777;-1,195021688;0,42796653;0;1
3885;1,737414619;0,429321699;15;2
4925;-1,377191869;0,42992187;0;1
1485;-1,004287801;0,430460678;0;2
5404;1,597254994;0,430674598;26;2
4172;1,152594555;0,431083129;14;2
3979;1,917854882;0,432926116;24;2
190;1,781628109;0,433340749;30;2
3104;-0,624771973;0,434126141;0;2
5487;-0,10362946;0,435480574;0;1
1250;-0,096914526;0,436199149;0;2
1607;-1,87979145;0,436575087;0;1
1782;-1,49210714;0,437152482;0;1
3055;1,51822192;0,437540222;10;2
5482;-0,842591744;0,438030727;0;2
113;0,78288445;0,438207981;21;1
4164;-1,952490703;0,438477995;0;1
2716;-0,69934115;0,441804068;0;2
958;-1,153717123;0,442019744;0;1
3972;-0,434376196;0,442708488;0;2
5352;-1,404554666;0,443368227;0;1
1417;-1,651750315;0,444223302;0;1
3212;-1,517531971;0,444818734;0;1
5353;1,003900741;0,44507688;28;2
2656;1,246607158;0,445622133;11;2
3078;0,415408135;0,446382023;0;1
1691;1,057505842;0,446535107;29;2
1842;-1,638460272;0,450593325;0;1
2409;1,317018841;0,451394901;30;2
625;-1,721961014;0,453262303;0;1
1948;0,380203476;0,453273549;0;1
4850;-1,23307467;0,45338986;0;1
3656;1,597861742;0,454131797;29;2
5017;-1,356391302;0,454185785;0;1
3914;1,337920347;0,454204877;21;2
3261;-1,731012002;0,454223051;0;1
2541;-0,993280016;0,454239261;0;2
1922;1,89052098;0,454661475;21;2
107;-1,316575887;0,457596299;0;1
2945;1,139139062;0,458098651;9;2
1136;2,140680653;0,458660712;25;2
2392;0,40174938;0,458839283;0;1
1889;1,189822786;0,459383782;22;2
2265;-0,884270002;0,459806366;0;2
5308;0,150708815;0,459934838;0;1
983;1,514399295;0,461360032;29;2
4764;0,128515028;0,46206017;0;1
4731;0,905042274;0,462362269;28;2
4976;-0,900777119;0,46256432;0;2
5867;1,03950178;0,464001888;8;2
2634;0,053054371;0,464182517;0;1
1455;0,315573362;0,464547491;0;1
5105;-1,201709916;0,464797934;0;1
2624;-1,107974699;0,465495037;0;1
5191;-0,221339949;0,466820169;0;2
2461;0,611381134;0,46683043;13;1
4299;-1,577981205;0,467057817;0;1
424;-1,346709946;0,467797357;0;1
5809;0,31705209;0,468747766;0;1
2398;-0,888725701;0,469469774;0;2
1143;0,383767674;0,469723752;0;1
2478;0,559506228;0,469957399;20;1
2756;0,476214655;0,47139719;0;1
840;-0,708196029;0,471436216;0;2
5953;0,941728885;0,47214287;28;1
4013;1,491925259;0,47280343;18;2
5188;0,254988206;0,47321468;0;1
3000;-1,136935842;0,474405505;0;1
2571;1,504979369;0,474534816;28;2
5637;0,924458907;0,474663081;13;1
5363;-1,662933657;0,474914645;0;1
3828;1,373262176;0,476200314;19;2
5316;-1,4160758;0,478837991;0;1
150;-2,026705787;0,478895164;0;1
1499;1,398145757;0,479170315;25;2
901;0,401721548;0,479702335;0;1
3309;1,259377823;0,480038074;27;2
2868;0,250063913;0,48164294;0;1
679;1,910821583;0,481656898;25;2
1188;-0,670722195;0,481958279;0;2
5252;-0,003527069;0,482167986;0;2
4107;-1,660785578;0,483765432;0;1
5828;1,480481387;0,483900194;15;2
2528;-0,642263903;0,48464351;0;2
804;-1,949143141;0,485231979;0;1
5048;-2,136168181;0,48720977;0;1
4506;1,929809708;0,487620928;26;2
2786;0,624962967;0,489690875;19;1
2725;1,08394957;0,490826214;14;2
1976;0,589120089;0,490845332;20;1
4379;0,32016461;0,492609253;0;1
5904;-0,314710289;0,492682221;0;2
643;-1,176982736;0,493131622;0;1
3910;1,357428731;0,493977524;8;2
2531;0,420782957;0,494092702;0;1
3265;0,364732571;0,49430782;0;1
2384;-1,008073547;0,494953324;0;2
2213;-1,529643418;0,497083905;0;1
931;0,928021003;0,49907201;29;2
4196;1,106502229;0,499245677;24;2
4493;0,714090559;0,499460738;26;1
3849;1,494377259;0,500257243;16;2
1376;1,03715878;0,500678275;30;2
4371;-1,604229571;0,500875166;0;1
5783;-0,71148794;0,502381936;0;2
1197;-1,504383112;0,505445721;0;1
5063;0,07790623;0,505887414;0;2
4071;-1,653449661;0,50593631;0;1
2459;1,257990601;0,506199556;26;2
615;0,428067269;0,506405753;0;1
2646;1,651980139;0,508195098;25;2
5041;-0,705059339;0,508409797;0;2
5130;0,874866656;0,508709635;28;1
5112;-0,725810919;0,509851463;0;2
3964;-0,208034758;0,510292836;0;2
5022;1,995382754;0,510341193;19;2
4404;-1,401567286;0,510744199;0;1
4709;1,107152126;0,510814455;9;2
4307;-0,990636425;0,511648327;0;2
1822;0,55359022;0,511892646;23;1
5215;0,754646179;0,512478276;21;1
3004;0,116885354;0,512482971;0;1
5021;0,53853778;0,514040755;25;1
2173;-0,35966855;0,514361384;0;2
1932;1,08526121;0,515150791;12;2
2272;-0,26744386;0,516461549;0;2
3326;-1,751029656;0,516584246;0;1
3792;1,31376135;0,517091079;29;2
4882;-0,926723585;0,51721675;0;2
1358;0,979717729;0,517939559;15;1
3031;0,165723514;0,518471769;0;1
3660;0,460463289;0,519234511;0;1
4251;-0,745515984;0,51931734;0;2
5127;1,367790324;0,519639548;27;2
443;0,104479731;0,519641566;0;1
1381;0,418367515;0,520483836;0;1
23;-0,714759444;0,520882435;0;2
1684;1,773034772;0,521361537;30;2
4084;0,505447102;0,52244607;11;1
1544;0,234120216;0,522599843;0;1
1991;1,113371503;0,522895732;30;2
5744;1,386146451;0,522973636;12;2
1526;0,623522708;0,523893803;17;1
2608;0,38115086;0,524715506;0;1
3156;-0,20139737;0,52526126;0;2
3136;-0,773681457;0,525262942;0;2
191;-0,785048893;0,527308648;0;2
1912;1,092450727;0,527520871;10;1
4431;0,985853777;0,529755128;30;1
4243;-0,195850412;0,530276178;0;2
5377;-1,249916312;0,531064491;0;1
1350;-0,268664821;0,531090078;0;2
1575;-0,941348166;0,531324684;0;2
5976;0,597625869;0,5314391;15;1
5856;-1,294703104;0,531761542;0;1
2317;1,525427291;0,532631335;17;2
4134;1,549398676;0,534862309;27;2
3602;-2,152808909;0,5359195;0;1
3198;0,26627484;0,536041449;0;1
950;-1,380245049;0,538404379;0;1
1957;0,179142583;0,538714308;0;1
2421;1,813815928;0,539256619;28;2
3545;-1,889188841;0,539310849;0;1
688;-0,391175427;0,539428975;0;2
2289;1,747366832;0,539749051;17;2
2996;0,828220475;0,540612718;27;1
3106;0,67102853;0,540834125;26;1
1395;0,597238861;0,541037295;29;1
3433;-2,162854178;0,542168224;0;1
5561;0,320747867;0,542633819;0;1
1828;-0,217063803;0,543039324;0;2
5710;0,460122461;0,543237693;0;1
4877;1,747112909;0,543533478;25;2
2932;-1,162302395;0,544197467;0;1
2061;0,720317433;0,544203939;18;1
5944;-1,402815066;0,544282662;0;1
5406;-0,005195688;0,54629703;0;1
4065;-0,03492609;0,547155968;0;1
5759;0,016330704;0,547284535;0;1
1170;0,45844409;0,549310247;0;1
95;0,6224393;0,549582006;23;1
5183;-0,75697925;0,550764725;0;2
3543;-1,640222334;0,55082577;0;1
327;-0,651225207;0,551674791;0;2
2920;1,070726512;0,55180659;27;1
789;0,067630294;0,552069722;0;1
4880;1,270605203;0,55230874;19;2
3322;1,136416618;0,554276953;23;2
2563;-1,947955088;0,558520196;0;1
1463;0,599584352;0,559015949;15;1
3527;1,856171378;0,559341092;13;2
4472;-0,328601944;0,560464521;0;2
2851;-0,351302811;0,562129586;0;2
3361;0,008115973;0,562558008;0;2
2368;-0,7788817;0,5628113;0;2
201;-1,63350128;0,563225113;0;1
3663;0,637843334;0,564177117;15;1
4093;-1,721926496;0,564864423;0;1
3299;0,946277261;0,567392687;28;1
5464;-0,182270368;0,568851331;0;2
3659;1,217878641;0,569039142;16;2
1816;0,588137895;0,569099419;24;1
3857;1,137566771;0,569751255;14;2
5428;1,053423558;0,573323135;20;2
5861;-1,084383118;0,573324724;0;1
5618;1,479234443;0,573575037;16;2
3159;-1,127539906;0,575009645;0;1
1540;0,160850931;0,575591644;0;1
162;1,925857315;0,576014691;9;2
5579;1,438557732;0,576406154;20;2
843;0,255450153;0,577090375;0;1
4181;1,987496084;0,577667371;20;2
2246;-1,822219461;0,577826339;0;1
3567;-0,407770847;0,578847248;0;2
3691;-0,036554219;0,579722269;0;2
1971;-1,330644331;0,581645908;0;1
3911;1,701393467;0,582315103;27;2
5643;1,388079983;0,58379381;13;2
3965;-0,760975124;0,584135971;0;2
236;0,292725159;0,585444171;0;1
1415;-1,531567533;0,585767728;0;1
1392;0,393024758;0,586199956;0;1
4665;1,149834573;0,587681697;23;2
2692;1,135827999;0,588949795;20;2
1887;1,023139191;0,589123705;30;2
3919;0,99082382;0,590278381;28;2
4605;-2,039125142;0,590430642;0;1
2628;0,199722759;0,592231693;0;1
5827;0,457288396;0,595256346;0;1
598;-0,560702344;0,595461326;0;2
913;0,538710505;0,595646151;19;1
3976;0,717823083;0,596842119;30;1
956;-1,689961121;0,598309035;0;1
5992;2,071995872;0,598905772;15;2
447;0,677031527;0,599305149;26;1
2539;-2,017584064;0,599847153;0;1
1938;1,117390137;0,601642465;22;2
3547;0,834901815;0,603201995;22;1
2480;-0,175605263;0,603418755;0;2
2059;-0,176080316;0,604006736;0;2
1895;-1,135284007;0,60481285;0;1
5;1,369475723;0,604879925;30;2
2916;0,200312988;0,605549143;0;1
2025;1,676271447;0,605562425;22;2
4553;1,977965661;0,606298382;22;2
5423;-1,178636691;0,607588882;0;1
4924;1,747165215;0,607912634;8;2
547;-0,786480761;0,610291652;0;2
4326;-1,876846569;0,610416056;0;1
1865;-1,959366274;0,610809724;0;1
4803;-1,929046154;0,610956795;0;1
1824;-0,304758149;0,612163461;0;2
4533;1,188700506;0,61225345;21;2
1866;-1,691345942;0,612460691;0;1
3154;-0,020213387;0,613249129;0;2
3961;1,337401951;0,614156843;15;2
415;-1,589752121;0,614427651;0;1
4516;-0,625911099;0,614444865;0;2
1777;1,167006902;0,615139036;13;2
457;1,14346972;0,615476403;21;2
3846;1,936510475;0,615946425;11;2
2423;-1,954834072;0,616217262;0;1
401;1,460178852;0,616236303;26;2
5425;-0,157479928;0,616278722;0;2
2962;-0,705165439;0,616532359;0;2
3765;-1,769643678;0,617319545;0;1
1864;1,151323941;0,617653865;22;2
1536;0,714962631;0,618024107;28;1
3791;1,603021272;0,618342098;26;2
5850;-1,371523365;0,618617977;0;1
3804;-0,087820793;0,621053223;0;2
2010;-1,809530989;0,622335695;0;1
3968;1,66366647;0,62283509;30;2
1167;-0,436783763;0,623713885;0;2
5049;0,196225042;0,624460404;0;1
1219;-1,99909467;0,624735616;0;1
2754;0,900525996;0,625183745;17;2
3776;-0,666542022;0,627186272;0;2
5340;1,849497556;0,629186431;8;2
1093;1,009555812;0,631173247;14;1
2812;1,593406545;0,631368761;22;2
633;0,19777919;0,631629218;0;1
5963;-1,419050584;0,636043215;0;1
4262;1,079249546;0,636285034;13;2
4201;0,491248234;0,637701037;0;1
4195;-0,787669078;0,638000474;0;2
1082;-0,165326457;0,638660145;0;2
3585;-1,699009638;0,638936791;0;1
3553;0,914478539;0,639307949;18;1
2609;1,939634211;0,639763228;26;2
1396;0,269187912;0,641493712;0;1
5611;-0,733188802;0,642081563;0;2
1393;1,624186933;0,642821776;26;2
2554;1,445360885;0,644398375;24;2
697;-2,157703924;0,645747718;0;1
3105;0,530499787;0,646194746;20;1
3568;0,356500404;0,648821388;0;1
1891;-0,092076384;0,649253317;0;2
5820;0,381656943;0,649738858;0;1
4687;-0,126943459;0,650908222;0;2
2321;-1,896388199;0,651839518;0;1
4284;-1,270894205;0,652058916;0;1
5835;-1,157625454;0,653170022;0;1
3774;-1,449330357;0,654766123;0;1
493;-1,683083071;0,655394924;0;1
5362;0,204750216;0,656003396;0;1
3952;1,803787853;0,656072986;8;2
888;1,729058475;0,656298547;20;2
445;-1,237063787;0,656568532;0;1
3386;-1,149135781;0,657143024;0;1
3966;-0,989641455;0,657327678;0;1
3312;1,629097932;0,659375501;29;2
5532;0,070771681;0,659465426;0;1
863;0,832870913;0,65970057;13;1
1102;0,299360527;0,660100791;0;1
151;-1,108038699;0,660913377;0;1
834;0,499057048;0,661012399;0;1
3558;-0,039540966;0,661695754;0;1
1343;-0,05738423;0,662253153;0;2
2096;-1,658767036;0,663500153;0;1
1550;-1,614893674;0,663603218;0;1
3307;2,130825924;0,663848694;9;2
985;-0,756103613;0,66397102;0;2
782;0,579753637;0,664735042;22;1
5416;0,673438676;0,665255431;17;1
2768;-1,436440188;0,665548818;0;1
5454;-0,330453669;0,665687331;0;2
3425;-0,928079375;0,667017824;0;2
4219;-1,381339405;0,667408576;0;1
3708;-0,377097154;0,668052687;0;2
1683;1,289998618;0,668986191;18;2
3599;-0,435500841;0,669000745;0;2
263;0,383219441;0,669727781;0;1
4272;-1,555948589;0,669768034;0;1
4420;0,602739467;0,669997854;29;1
3685;0,067521942;0,67181353;0;1
3240;-0,239054332;0,672452566;0;2
3806;-0,330034628;0,672771602;0;2
3881;-0,966398914;0,673449907;0;1
4454;-0,742563098;0,673625727;0;2
1474;0,213666127;0,67602001;0;1
5372;-1,857436285;0,676358248;0;1
2232;-2,035242367;0,678096876;0;1
2914;0,808242368;0,680273695;30;1
5598;-0,019904747;0,681832752;0;2
282;0,906026159;0,681902236;16;1
4947;1,491457546;0,682252073;10;2
5939;-1,036910018;0,683902104;0;2
3148;-1,941514803;0,684940793;0;1
2561;-0,55405883;0,686125038;0;2
2270;0,941672372;0,687343317;9;1
2904;0,52844432;0,68754771;10;1
413;0,397239713;0,687918262;0;1
2612;-0,496000307;0,688603764;0;2
4356;-0,259812203;0,689913875;0;2
5949;-0,189071797;0,690282545;0;2
4829;0,317346187;0,690720516;0;1
4031;1,383010665;0,690980586;25;2
1310;1,358190898;0,691872917;14;2
1847;-1,325094411;0,6931846;0;1
2113;-1,282147807;0,695415637;0;1
3144;1,927566491;0,697648259;25;2
2424;1,135055013;0,697733644;23;2
2627;0,221993799;0,698758806;0;1
4026;-1,474000118;0,69923458;0;1
5728;0,769643714;0,700016807;28;1
1726;-0,40642138;0,701556021;0;2
430;-0,014668246;0,702283833;0;2
3264;-0,894063438;0,70232329;0;2
2901;-1,331306579;0,702762055;0;1
5166;1,062016421;0,703032665;17;2
5523;0,407295488;0,703545926;0;1
2892;-0,498787295;0,703885297;0;2
5163;-1,772789539;0,70455282;0;1
3168;-1,152760968;0,704979452;0;1
3107;-0,542574337;0,706974297;0;2
1815;1,651119459;0,707301707;23;2
1973;-0,245189978;0,707742209;0;2
3147;-1,061990252;0,708213057;0;1
54;1,439877867;0,70827579;15;2
1297;-0,964879203;0,708766222;0;1
1384;-0,474725163;0,709820703;0;2
64;-1,038334385;0,710099684;0;1
5445;-0,716233013;0,710965088;0;2
2320;-1,588581066;0,71261085;0;1
1964;1,153577076;0,713030771;20;2
5400;-0,39163368;0,713200042;0;2
2007;0,528283628;0,713426365;17;1
5547;-0,795053964;0,71362541;0;2
2670;-1,125999848;0,715610823;0;1
5979;0,436025141;0,715851354;0;1
3338;0,836395623;0,716972346;13;1
5627;-1,713692491;0,717406679;0;1
2344;-0,996263338;0,718170295;0;2
5664;-0,881719776;0,719181215;0;2
1918;1,287514553;0,720137059;26;2
2187;1,04795338;0,720548324;18;1
1135;1,972714379;0,721279856;30;2
5724;1,866631108;0,72233074;21;2
4547;-0,192267114;0,723927359;0;2
5104;1,769517206;0,724067253;27;2
5159;-1,117522902;0,724397788;0;1
715;0,534835603;0,726385593;25;1
5462;-1,650122153;0,728574254;0;1
4563;0,819973863;0,729133069;26;1
5757;2,096432097;0,729243617;10;2
5110;1,144357714;0,730193083;9;2
4562;1,602901415;0,731142696;24;2
5047;-0,41288888;0,73147395;0;2
5444;-0,918838623;0,73214798;0;1
2100;-0,111345938;0,733160341;0;2
2611;1,118797205;0,73400792;8;2
4435;-0,857046528;0,734668016;0;2
4191;-0,625341204;0,735315239;0;2
307;0,018018226;0,735337393;0;1
224;-0,976783059;0,735585353;0;1
632;-0,873099377;0,737178085;0;2
2975;-1,580701798;0,739455948;0;1
3760;1,739242343;0,739739591;19;2
1553;-2,005901689;0,740049621;0;1
5354;0,110093061;0,74024546;0;1
2228;-1,844347624;0,740977488;0;1
3207;-0,048947202;0,741399316;0;1
2163;2,124230831;0,7414426;8;2
4283;1,016628603;0,741468363;25;1
4899;0,755645081;0,741545966;10;1
4743;-1,021335453;0,742702701;0;1
4647;-0,813567402;0,744217385;0;2
2876;1,070507784;0,745033239;11;2
3847;-0,408809592;0,745142764;0;2
963;-0,333554394;0,745923214;0;2
1611;0,524145959;0,746116578;30;1
661;0,428416932;0,74720176;0;1
5994;0,505702333;0,747524409;9;1
1158;1,867350127;0,748442983;29;2
377;0,74337051;0,749064414;21;1
4962;0,913048812;0,749227958;26;2
3313;0,621412475;0,749692597;21;1
5408;-0,663452638;0,75038897;0;2
1608;-0,387912705;0,750470573;0;2
2178;-0,051924222;0,751380609;0;1
1398;-1,151239212;0,752258717;0;1
5988;-1,163239461;0,752827153;0;1
3990;1,656956542;0,75290602;30;2
1642;-1,293200463;0,75326971;0;1
1014;-0,510757657;0,75335665;0;2
487;-0,506159124;0,753830972;0;2
2683;0,340663865;0,754164378;0;1
940;-1,415741108;0,755675632;0;1
3773;-0,904018703;0,755756429;0;1
4339;-1,503286174;0,756485531;0;1
4286;1,590844614;0,756810385;24;2
1124;0,427660602;0,756883185;0;1
2000;-0,537948933;0,757660365;0;2
4221;-0,302242759;0,758192549;0;2
3779;-0,000213663;0,759308045;0;1
3569;0,817949119;0,759356407;20;1
1477;-1,184489616;0,76009658;0;1
4185;1,022524489;0,760209022;9;2
326;0,616297279;0,760412097;12;1
4821;-0,57417175;0,761634296;0;2
3257;-0,667706335;0,761646089;0;2
1635;0,148792727;0,762060458;0;1
5033;-0,735083208;0,762148;0;2
3907;0,486579573;0,762166562;0;1
716;-1,425677551;0,762372226;0;1
5568;-1,398419014;0,762955945;0;1
791;-1,949921345;0,763583572;0;1
5367;0,716804874;0,763708727;27;1
2065;-0,870722349;0,76699286;0;2
180;-0,507346798;0,768593905;0;2
1679;-0,649634492;0,769163145;0;2
1225;-1,676663009;0,771104548;0;1
5496;0,071065208;0,771584217;0;1
1209;-0,089855208;0,77381636;0;2
5045;-0,16333522;0,774274633;0;2
4287;1,913909667;0,774432371;24;2
3681;1,333781852;0,776969438;24;2
1020;0,988076768;0,777721999;11;2
3769;1,787063899;0,77809783;9;2
5920;1,205469794;0,778202422;11;1
858;-0,939213491;0,778954855;0;1
5103;-0,582778604;0,779190433;0;2
3124;-1,491032706;0,779792155;0;1
3862;-0,737733479;0,779821191;0;2
